tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,34.590559999999996,64.40786999999999,0.0,0.01,0.01,0.0
yellow,35.56269,65.02808,0.0,0.01,0.01,0.0
yellow,36.16214,65.99101,0.0,0.01,0.01,0.0
yellow,36.546409999999995,67.2742,0.0,0.01,0.01,0.0
yellow,36.56087,68.45705,0.0,0.01,0.01,0.0
yellow,36.17253,69.70867,0.0,0.01,0.01,0.0
yellow,35.555440000000004,70.65186,0.0,0.01,0.01,0.0
yellow,34.51378,71.35808,0.0,0.01,0.01,0.0
yellow,33.14904,71.92593000000001,0.0,0.01,0.01,0.0
yellow,31.64702,72.35766,0.0,0.01,0.01,0.0
yellow,30.18409,72.63133,0.0,0.01,0.01,0.0
yellow,28.654790000000002,72.68083,0.0,0.01,0.01,0.0
yellow,27.0121,72.61365,0.0,0.01,0.01,0.0
yellow,25.296999999999997,72.52199999999999,0.0,0.01,0.01,0.0
yellow,23.54618,72.50049,0.0,0.01,0.01,0.0
yellow,21.84388,72.50048000000001,0.0,0.01,0.01,0.0
yellow,20.141579999999998,72.50046999999999,0.0,0.01,0.01,0.0
yellow,18.43928,72.50046999999999,0.0,0.01,0.01,0.0
yellow,16.737029999999997,72.50046999999999,0.0,0.01,0.01,0.0
yellow,15.03473,72.50046,0.0,0.01,0.01,0.0
yellow,13.33244,72.50044,0.0,0.01,0.01,0.0
yellow,11.630139999999999,72.50043000000001,0.0,0.01,0.01,0.0
yellow,9.927888000000001,72.50043000000001,0.0,0.01,0.01,0.0
yellow,8.194901,72.51495,0.0,0.01,0.01,0.0
yellow,6.506506,72.56668,0.0,0.01,0.01,0.0
yellow,4.947414,72.54234,0.0,0.01,0.01,0.0
yellow,3.37479,72.34505,0.0,0.01,0.01,0.0
yellow,1.802544,72.0587,0.0,0.01,0.01,0.0
yellow,0.3413333,71.65302,0.0,0.01,0.01,0.0
yellow,-0.9585239,71.04158000000001,0.0,0.01,0.01,0.0
yellow,-2.3105919999999998,70.20893000000001,0.0,0.01,0.01,0.0
yellow,-3.61275,69.27741,0.0,0.01,0.01,0.0
yellow,-4.849538,68.26369,0.0,0.01,0.01,0.0
yellow,-6.000783,67.17478,0.0,0.01,0.01,0.0
yellow,-7.032744,66.01524,0.0,0.01,0.01,0.0
yellow,-7.8844389999999995,64.79778,0.0,0.01,0.01,0.0
yellow,-8.532362,63.46989,0.0,0.01,0.01,0.0
yellow,-9.039188000000001,62.00434,0.0,0.01,0.01,0.0
yellow,-9.43465,60.45769,0.0,0.01,0.01,0.0
yellow,-9.744997,58.86071,0.0,0.01,0.01,0.0
yellow,-9.993002,57.23025,0.0,0.01,0.01,0.0
yellow,-10.19786,55.57411,0.0,0.01,0.01,0.0
yellow,-10.381910000000001,53.89682,0.0,0.01,0.01,0.0
yellow,-10.558489999999999,52.2242,0.0,0.01,0.01,0.0
yellow,-10.67768,50.58982,0.0,0.01,0.01,0.0
yellow,-10.74024,48.93512,0.0,0.01,0.01,0.0
yellow,-10.76178,47.26762,0.0,0.01,0.01,0.0
yellow,-10.75052,45.59026,0.0,0.01,0.01,0.0
yellow,-10.71542,43.90095,0.0,0.01,0.01,0.0
yellow,-10.66779,42.20296,0.0,0.01,0.01,0.0
yellow,-10.62016,40.50492,0.0,0.01,0.01,0.0
yellow,-10.57253,38.80689,0.0,0.01,0.01,0.0
yellow,-10.52723,37.10582,0.0,0.01,0.01,0.0
yellow,-10.5025,35.3834,0.0,0.01,0.01,0.0
yellow,-10.50044,33.67904,0.0,0.01,0.01,0.0
yellow,-10.5005,31.97865,0.0,0.01,0.01,0.0
yellow,-10.50057,30.278259999999996,0.0,0.01,0.01,0.0
yellow,-10.500630000000001,28.57788,0.0,0.01,0.01,0.0
yellow,-10.500689999999999,26.877540000000003,0.0,0.01,0.01,0.0
yellow,-10.50075,25.17715,0.0,0.01,0.01,0.0
yellow,-10.50082,23.476770000000002,0.0,0.01,0.01,0.0
yellow,-10.50088,21.77638,0.0,0.01,0.01,0.0
yellow,-10.50094,20.07604,0.0,0.01,0.01,0.0
yellow,-10.501,18.37565,0.0,0.01,0.01,0.0
yellow,-10.50107,16.67527,0.0,0.01,0.01,0.0
yellow,-10.50113,14.974879999999999,0.0,0.01,0.01,0.0
yellow,-10.50119,13.27449,0.0,0.01,0.01,0.0
yellow,-10.50126,11.57415,0.0,0.01,0.01,0.0
yellow,-10.50132,9.873768,0.0,0.01,0.01,0.0
yellow,-10.501380000000001,8.173382,0.0,0.01,0.01,0.0
yellow,-10.501439999999999,6.472995,0.0,0.01,0.01,0.0
yellow,-10.501510000000001,4.772656,0.0,0.01,0.01,0.0
yellow,-10.50157,3.072269,0.0,0.01,0.01,0.0
yellow,-10.50163,1.371882,0.0,0.01,0.01,0.0
yellow,-10.50169,-0.3285051,0.0,0.01,0.01,0.0
yellow,-10.50176,-2.028892,0.0,0.01,0.01,0.0
yellow,-10.50182,-3.729227,0.0,0.01,0.01,0.0
yellow,-10.50188,-5.429614,0.0,0.01,0.01,0.0
yellow,-10.50194,-7.130002,0.0,0.01,0.01,0.0
yellow,-10.50201,-8.830389,0.0,0.01,0.01,0.0
yellow,-10.50207,-10.53073,0.0,0.01,0.01,0.0
yellow,-10.502130000000001,-12.231110000000001,0.0,0.01,0.01,0.0
yellow,-10.502189999999999,-13.9315,0.0,0.01,0.01,0.0
yellow,-10.50226,-15.63189,0.0,0.01,0.01,0.0
yellow,-10.50232,-17.33223,0.0,0.01,0.01,0.0
yellow,-10.50238,-19.032610000000002,0.0,0.01,0.01,0.0
yellow,-10.50245,-20.733,0.0,0.01,0.01,0.0
yellow,-10.502510000000001,-22.43338,0.0,0.01,0.01,0.0
yellow,-10.51051,-24.13361,0.0,0.01,0.01,0.0
yellow,-10.52869,-25.833560000000002,0.0,0.01,0.01,0.0
yellow,-10.54687,-27.53357,0.0,0.01,0.01,0.0
yellow,-10.56505,-29.23358,0.0,0.01,0.01,0.0
yellow,-10.58323,-30.93358,0.0,0.01,0.01,0.0
yellow,-10.590069999999999,-32.62506,0.0,0.01,0.01,0.0
yellow,-10.583269999999999,-34.30986,0.0,0.01,0.01,0.0
yellow,-10.55605,-35.98761,0.0,0.01,0.01,0.0
yellow,-10.498510000000001,-37.655590000000004,0.0,0.01,0.01,0.0
yellow,-10.43174,-39.35533,0.0,0.01,0.01,0.0
yellow,-10.36306,-41.05106,0.0,0.01,0.01,0.0
yellow,-10.26768,-42.71155,0.0,0.01,0.01,0.0
yellow,-10.11991,-44.3417,0.0,0.01,0.01,0.0
yellow,-9.889999000000001,-45.921890000000005,0.0,0.01,0.01,0.0
big_orange,11.05,72.51,0.0,0.01,0.01,0.0
big_orange,10.50062,72.52056,0.0,0.01,0.01,0.0
big_orange,11.06,75.48,0.0,0.01,0.01,0.0
big_orange,10.48,75.4751,0.0,0.01,0.01,0.0
car_start,9.757093,74.00039,-0.005649097,0.0,0.0,0.0
